,RunId,iteration,Step,width,height,numagents,max_distance,AgentID,cell
169,0,0,84,10,10,2,3.605551275463989,2,"(8, 4)"
170,0,0,85,10,10,2,5.0,1,"(5, 7)"
171,0,0,85,10,10,2,5.0,2,"(9, 4)"
172,0,0,86,10,10,2,6.4031242374328485,1,"(5, 8)"
173,0,0,86,10,10,2,6.4031242374328485,2,"(0, 4)"
174,0,0,87,10,10,2,6.4031242374328485,1,"(4, 8)"
175,0,0,87,10,10,2,6.4031242374328485,2,"(9, 4)"
176,0,0,88,10,10,2,6.4031242374328485,1,"(3, 8)"
177,0,0,88,10,10,2,6.4031242374328485,2,"(9, 3)"
178,0,0,89,10,10,2,5.830951894845301,1,"(2, 9)"
179,0,0,89,10,10,2,5.830951894845301,2,"(9, 4)"
180,0,0,90,10,10,2,5.0,1,"(1, 9)"
181,0,0,90,10,10,2,5.0,2,"(8, 3)"
182,0,0,91,10,10,2,6.4031242374328485,1,"(2, 8)"
183,0,0,91,10,10,2,6.4031242374328485,2,"(7, 2)"
184,0,0,92,10,10,2,5.0,1,"(1, 9)"
185,0,0,92,10,10,2,5.0,2,"(8, 3)"
186,0,0,93,10,10,2,5.0,1,"(2, 8)"
187,0,0,93,10,10,2,5.0,2,"(9, 2)"
188,0,0,94,10,10,2,7.0710678118654755,1,"(3, 7)"
189,0,0,94,10,10,2,7.0710678118654755,2,"(8, 2)"
190,0,0,95,10,10,2,7.0710678118654755,1,"(3, 8)"
191,0,0,95,10,10,2,7.0710678118654755,2,"(8, 3)"
192,0,0,96,10,10,2,5.656854249492381,1,"(3, 9)"
193,0,0,96,10,10,2,5.656854249492381,2,"(9, 3)"
194,0,0,97,10,10,2,6.4031242374328485,1,"(2, 8)"
195,0,0,97,10,10,2,6.4031242374328485,2,"(8, 3)"
196,0,0,98,10,10,2,6.4031242374328485,1,"(1, 8)"
197,0,0,98,10,10,2,6.4031242374328485,2,"(7, 3)"
198,0,0,99,10,10,2,6.4031242374328485,1,"(2, 7)"
199,0,0,99,10,10,2,6.4031242374328485,2,"(8, 2)"
200,0,0,100,10,10,2,6.4031242374328485,1,"(2, 6)"
201,0,0,100,10,10,2,6.4031242374328485,2,"(7, 2)"
202,1,0,0,10,10,10,0.0,1,"(3, 0)"
203,1,0,0,10,10,10,0.0,2,"(3, 0)"
204,1,0,0,10,10,10,0.0,3,"(3, 0)"
205,1,0,0,10,10,10,0.0,4,"(3, 0)"
206,1,0,0,10,10,10,0.0,5,"(3, 0)"
207,1,0,0,10,10,10,0.0,6,"(3, 0)"
208,1,0,0,10,10,10,0.0,7,"(3, 0)"
209,1,0,0,10,10,10,0.0,8,"(3, 0)"
210,1,0,0,10,10,10,0.0,9,"(3, 0)"
211,1,0,0,10,10,10,0.0,10,"(3, 0)"
212,1,0,1,10,10,10,2.8284271247461903,1,"(4, 1)"
213,1,0,1,10,10,10,2.8284271247461903,2,"(4, 0)"
214,1,0,1,10,10,10,2.8284271247461903,3,"(2, 0)"
215,1,0,1,10,10,10,2.8284271247461903,4,"(2, 0)"
216,1,0,1,10,10,10,2.8284271247461903,5,"(2, 0)"
217,1,0,1,10,10,10,2.8284271247461903,6,"(3, 1)"
218,1,0,1,10,10,10,2.8284271247461903,7,"(4, 1)"
219,1,0,1,10,10,10,2.8284271247461903,8,"(2, 1)"
220,1,0,1,10,10,10,2.8284271247461903,9,"(4, 9)"
221,1,0,1,10,10,10,2.8284271247461903,10,"(2, 9)"
222,1,0,2,10,10,10,4.0,1,"(4, 2)"
223,1,0,2,10,10,10,4.0,2,"(4, 9)"
224,1,0,2,10,10,10,4.0,3,"(1, 0)"
225,1,0,2,10,10,10,4.0,4,"(3, 1)"
226,1,0,2,10,10,10,4.0,5,"(3, 1)"
227,1,0,2,10,10,10,4.0,6,"(3, 0)"
228,1,0,2,10,10,10,4.0,7,"(3, 1)"
229,1,0,2,10,10,10,4.0,8,"(3, 0)"
230,1,0,2,10,10,10,4.0,9,"(5, 0)"
231,1,0,2,10,10,10,4.0,10,"(3, 0)"
232,1,0,3,10,10,10,5.0990195135927845,1,"(5, 2)"
233,1,0,3,10,10,10,5.0990195135927845,2,"(5, 0)"
234,1,0,3,10,10,10,5.0990195135927845,3,"(0, 1)"
235,1,0,3,10,10,10,5.0990195135927845,4,"(3, 0)"
236,1,0,3,10,10,10,5.0990195135927845,5,"(2, 2)"
237,1,0,3,10,10,10,5.0990195135927845,6,"(2, 0)"
238,1,0,3,10,10,10,5.0990195135927845,7,"(4, 2)"
239,1,0,3,10,10,10,5.0990195135927845,8,"(4, 0)"
240,1,0,3,10,10,10,5.0990195135927845,9,"(4, 0)"
241,1,0,3,10,10,10,5.0990195135927845,10,"(4, 1)"
242,1,0,4,10,10,10,5.0990195135927845,1,"(6, 3)"
243,1,0,4,10,10,10,5.0990195135927845,2,"(5, 9)"
244,1,0,4,10,10,10,5.0990195135927845,3,"(9, 0)"
245,1,0,4,10,10,10,5.0990195135927845,4,"(3, 1)"
246,1,0,4,10,10,10,5.0990195135927845,5,"(3, 3)"
247,1,0,4,10,10,10,5.0990195135927845,6,"(3, 0)"
248,1,0,4,10,10,10,5.0990195135927845,7,"(5, 1)"
249,1,0,4,10,10,10,5.0990195135927845,8,"(4, 1)"
250,1,0,4,10,10,10,5.0990195135927845,9,"(3, 0)"
251,1,0,4,10,10,10,5.0990195135927845,10,"(5, 2)"
252,1,0,5,10,10,10,5.830951894845301,1,"(5, 2)"
253,1,0,5,10,10,10,5.830951894845301,2,"(5, 0)"
254,1,0,5,10,10,10,5.830951894845301,3,"(9, 1)"
255,1,0,5,10,10,10,5.830951894845301,4,"(3, 0)"
256,1,0,5,10,10,10,5.830951894845301,5,"(4, 4)"
257,1,0,5,10,10,10,5.830951894845301,6,"(4, 0)"
258,1,0,5,10,10,10,5.830951894845301,7,"(6, 0)"
259,1,0,5,10,10,10,5.830951894845301,8,"(4, 0)"
260,1,0,5,10,10,10,5.830951894845301,9,"(4, 1)"
261,1,0,5,10,10,10,5.830951894845301,10,"(4, 1)"
262,1,0,6,10,10,10,5.385164807134504,1,"(6, 3)"
263,1,0,6,10,10,10,5.385164807134504,2,"(6, 1)"
264,1,0,6,10,10,10,5.385164807134504,3,"(0, 2)"
265,1,0,6,10,10,10,5.385164807134504,4,"(3, 1)"
266,1,0,6,10,10,10,5.385164807134504,5,"(5, 4)"
267,1,0,6,10,10,10,5.385164807134504,6,"(3, 9)"
268,1,0,6,10,10,10,5.385164807134504,7,"(7, 9)"
269,1,0,6,10,10,10,5.385164807134504,8,"(5, 1)"
270,1,0,6,10,10,10,5.385164807134504,9,"(3, 0)"
271,1,0,6,10,10,10,5.385164807134504,10,"(4, 0)"
272,1,0,7,10,10,10,5.385164807134504,1,"(6, 4)"
273,1,0,7,10,10,10,5.385164807134504,2,"(6, 2)"
274,1,0,7,10,10,10,5.385164807134504,3,"(1, 3)"
275,1,0,7,10,10,10,5.385164807134504,4,"(4, 1)"
276,1,0,7,10,10,10,5.385164807134504,5,"(4, 3)"
277,1,0,7,10,10,10,5.385164807134504,6,"(4, 0)"
278,1,0,7,10,10,10,5.385164807134504,7,"(8, 0)"
279,1,0,7,10,10,10,5.385164807134504,8,"(6, 2)"
280,1,0,7,10,10,10,5.385164807134504,9,"(4, 0)"
281,1,0,7,10,10,10,5.385164807134504,10,"(4, 9)"
282,1,0,8,10,10,10,6.4031242374328485,1,"(7, 4)"
283,1,0,8,10,10,10,6.4031242374328485,2,"(7, 2)"
284,1,0,8,10,10,10,6.4031242374328485,3,"(0, 4)"
285,1,0,8,10,10,10,6.4031242374328485,4,"(3, 2)"
286,1,0,8,10,10,10,6.4031242374328485,5,"(5, 2)"
287,1,0,8,10,10,10,6.4031242374328485,6,"(4, 1)"
288,1,0,8,10,10,10,6.4031242374328485,7,"(9, 0)"
289,1,0,8,10,10,10,6.4031242374328485,8,"(5, 3)"
290,1,0,8,10,10,10,6.4031242374328485,9,"(3, 1)"
291,1,0,8,10,10,10,6.4031242374328485,10,"(3, 9)"
292,1,0,9,10,10,10,5.656854249492381,1,"(8, 5)"
293,1,0,9,10,10,10,5.656854249492381,2,"(6, 3)"
294,1,0,9,10,10,10,5.656854249492381,3,"(0, 3)"
295,1,0,9,10,10,10,5.656854249492381,4,"(2, 3)"
296,1,0,9,10,10,10,5.656854249492381,5,"(6, 2)"
297,1,0,9,10,10,10,5.656854249492381,6,"(5, 1)"
298,1,0,9,10,10,10,5.656854249492381,7,"(0, 0)"
299,1,0,9,10,10,10,5.656854249492381,8,"(6, 2)"
300,1,0,9,10,10,10,5.656854249492381,9,"(2, 1)"
301,1,0,9,10,10,10,5.656854249492381,10,"(2, 9)"
302,1,0,10,10,10,10,6.4031242374328485,1,"(9, 6)"
303,1,0,10,10,10,10,6.4031242374328485,2,"(6, 2)"
304,1,0,10,10,10,10,6.4031242374328485,3,"(1, 2)"
305,1,0,10,10,10,10,6.4031242374328485,4,"(3, 4)"
306,1,0,10,10,10,10,6.4031242374328485,5,"(5, 1)"
307,1,0,10,10,10,10,6.4031242374328485,6,"(5, 2)"
308,1,0,10,10,10,10,6.4031242374328485,7,"(1, 1)"
309,1,0,10,10,10,10,6.4031242374328485,8,"(5, 1)"
310,1,0,10,10,10,10,6.4031242374328485,9,"(1, 2)"
311,1,0,10,10,10,10,6.4031242374328485,10,"(3, 0)"
312,1,0,11,10,10,10,6.4031242374328485,1,"(9, 5)"
313,1,0,11,10,10,10,6.4031242374328485,2,"(5, 2)"
314,1,0,11,10,10,10,6.4031242374328485,3,"(0, 1)"
315,1,0,11,10,10,10,6.4031242374328485,4,"(2, 5)"
316,1,0,11,10,10,10,6.4031242374328485,5,"(4, 2)"
317,1,0,11,10,10,10,6.4031242374328485,6,"(5, 3)"
318,1,0,11,10,10,10,6.4031242374328485,7,"(0, 0)"
319,1,0,11,10,10,10,6.4031242374328485,8,"(6, 0)"
320,1,0,11,10,10,10,6.4031242374328485,9,"(2, 2)"
321,1,0,11,10,10,10,6.4031242374328485,10,"(3, 1)"
322,1,0,12,10,10,10,6.4031242374328485,1,"(8, 6)"
323,1,0,12,10,10,10,6.4031242374328485,2,"(4, 2)"
324,1,0,12,10,10,10,6.4031242374328485,3,"(0, 2)"
325,1,0,12,10,10,10,6.4031242374328485,4,"(3, 5)"
326,1,0,12,10,10,10,6.4031242374328485,5,"(3, 2)"
327,1,0,12,10,10,10,6.4031242374328485,6,"(4, 3)"
328,1,0,12,10,10,10,6.4031242374328485,7,"(9, 9)"
329,1,0,12,10,10,10,6.4031242374328485,8,"(7, 0)"
330,1,0,12,10,10,10,6.4031242374328485,9,"(3, 3)"
331,1,0,12,10,10,10,6.4031242374328485,10,"(4, 2)"
332,1,0,13,10,10,10,7.0710678118654755,1,"(9, 7)"
333,1,0,13,10,10,10,7.0710678118654755,2,"(3, 1)"
334,1,0,13,10,10,10,7.0710678118654755,3,"(0, 3)"
335,1,0,13,10,10,10,7.0710678118654755,4,"(2, 6)"
336,1,0,13,10,10,10,7.0710678118654755,5,"(2, 3)"
337,1,0,13,10,10,10,7.0710678118654755,6,"(3, 4)"
338,1,0,13,10,10,10,7.0710678118654755,7,"(8, 9)"
339,1,0,13,10,10,10,7.0710678118654755,8,"(6, 1)"
340,1,0,13,10,10,10,7.0710678118654755,9,"(4, 4)"
341,1,0,13,10,10,10,7.0710678118654755,10,"(5, 3)"
342,1,0,14,10,10,10,6.4031242374328485,1,"(9, 8)"
343,1,0,14,10,10,10,6.4031242374328485,2,"(3, 0)"
344,1,0,14,10,10,10,6.4031242374328485,3,"(0, 2)"
345,1,0,14,10,10,10,6.4031242374328485,4,"(3, 7)"
346,1,0,14,10,10,10,6.4031242374328485,5,"(3, 2)"
347,1,0,14,10,10,10,6.4031242374328485,6,"(3, 5)"
348,1,0,14,10,10,10,6.4031242374328485,7,"(9, 8)"
349,1,0,14,10,10,10,6.4031242374328485,8,"(7, 0)"
350,1,0,14,10,10,10,6.4031242374328485,9,"(5, 4)"
351,1,0,14,10,10,10,6.4031242374328485,10,"(5, 4)"
352,1,0,15,10,10,10,6.4031242374328485,1,"(8, 9)"
353,1,0,15,10,10,10,6.4031242374328485,2,"(4, 1)"
354,1,0,15,10,10,10,6.4031242374328485,3,"(9, 3)"
355,1,0,15,10,10,10,6.4031242374328485,4,"(4, 6)"
356,1,0,15,10,10,10,6.4031242374328485,5,"(2, 2)"
357,1,0,15,10,10,10,6.4031242374328485,6,"(4, 4)"
358,1,0,15,10,10,10,6.4031242374328485,7,"(8, 9)"
359,1,0,15,10,10,10,6.4031242374328485,8,"(8, 0)"
360,1,0,15,10,10,10,6.4031242374328485,9,"(5, 3)"
361,1,0,15,10,10,10,6.4031242374328485,10,"(4, 3)"
362,1,0,16,10,10,10,6.4031242374328485,1,"(9, 8)"
363,1,0,16,10,10,10,6.4031242374328485,2,"(4, 0)"
364,1,0,16,10,10,10,6.4031242374328485,3,"(8, 3)"
365,1,0,16,10,10,10,6.4031242374328485,4,"(3, 5)"
366,1,0,16,10,10,10,6.4031242374328485,5,"(2, 1)"
367,1,0,16,10,10,10,6.4031242374328485,6,"(3, 3)"
368,1,0,16,10,10,10,6.4031242374328485,7,"(7, 8)"
369,1,0,16,10,10,10,6.4031242374328485,8,"(9, 1)"
370,1,0,16,10,10,10,6.4031242374328485,9,"(6, 4)"
371,1,0,16,10,10,10,6.4031242374328485,10,"(5, 3)"
372,1,0,17,10,10,10,7.0710678118654755,1,"(0, 8)"
373,1,0,17,10,10,10,7.0710678118654755,2,"(3, 1)"
374,1,0,17,10,10,10,7.0710678118654755,3,"(7, 3)"
375,1,0,17,10,10,10,7.0710678118654755,4,"(4, 4)"
376,1,0,17,10,10,10,7.0710678118654755,5,"(2, 0)"
377,1,0,17,10,10,10,7.0710678118654755,6,"(2, 2)"
378,1,0,17,10,10,10,7.0710678118654755,7,"(8, 8)"
379,1,0,17,10,10,10,7.0710678118654755,8,"(0, 0)"
380,1,0,17,10,10,10,7.0710678118654755,9,"(5, 3)"
381,1,0,17,10,10,10,7.0710678118654755,10,"(4, 2)"
382,1,0,18,10,10,10,6.4031242374328485,1,"(0, 7)"
383,1,0,18,10,10,10,6.4031242374328485,2,"(3, 2)"
384,1,0,18,10,10,10,6.4031242374328485,3,"(8, 2)"
385,1,0,18,10,10,10,6.4031242374328485,4,"(5, 5)"
386,1,0,18,10,10,10,6.4031242374328485,5,"(3, 1)"
387,1,0,18,10,10,10,6.4031242374328485,6,"(2, 1)"
388,1,0,18,10,10,10,6.4031242374328485,7,"(9, 9)"
389,1,0,18,10,10,10,6.4031242374328485,8,"(0, 1)"
390,1,0,18,10,10,10,6.4031242374328485,9,"(6, 4)"
391,1,0,18,10,10,10,6.4031242374328485,10,"(3, 3)"
392,1,0,19,10,10,10,7.0710678118654755,1,"(1, 8)"
393,1,0,19,10,10,10,7.0710678118654755,2,"(4, 2)"
394,1,0,19,10,10,10,7.0710678118654755,3,"(7, 3)"
395,1,0,19,10,10,10,7.0710678118654755,4,"(4, 4)"
396,1,0,19,10,10,10,7.0710678118654755,5,"(4, 1)"
397,1,0,19,10,10,10,7.0710678118654755,6,"(3, 0)"
398,1,0,19,10,10,10,7.0710678118654755,7,"(0, 9)"
399,1,0,19,10,10,10,7.0710678118654755,8,"(1, 0)"
400,1,0,19,10,10,10,7.0710678118654755,9,"(5, 4)"
401,1,0,19,10,10,10,7.0710678118654755,10,"(4, 2)"
402,1,0,20,10,10,10,6.4031242374328485,1,"(1, 7)"
403,1,0,20,10,10,10,6.4031242374328485,2,"(3, 1)"
404,1,0,20,10,10,10,6.4031242374328485,3,"(8, 2)"
405,1,0,20,10,10,10,6.4031242374328485,4,"(5, 5)"
406,1,0,20,10,10,10,6.4031242374328485,5,"(3, 0)"
407,1,0,20,10,10,10,6.4031242374328485,6,"(3, 9)"
408,1,0,20,10,10,10,6.4031242374328485,7,"(9, 0)"
409,1,0,20,10,10,10,6.4031242374328485,8,"(0, 1)"
410,1,0,20,10,10,10,6.4031242374328485,9,"(4, 3)"
411,1,0,20,10,10,10,6.4031242374328485,10,"(5, 1)"
412,1,0,21,10,10,10,6.4031242374328485,1,"(1, 8)"
413,1,0,21,10,10,10,6.4031242374328485,2,"(4, 2)"
414,1,0,21,10,10,10,6.4031242374328485,3,"(7, 2)"
415,1,0,21,10,10,10,6.4031242374328485,4,"(6, 6)"
416,1,0,21,10,10,10,6.4031242374328485,5,"(2, 1)"
417,1,0,21,10,10,10,6.4031242374328485,6,"(2, 0)"
418,1,0,21,10,10,10,6.4031242374328485,7,"(0, 1)"
419,1,0,21,10,10,10,6.4031242374328485,8,"(0, 0)"
420,1,0,21,10,10,10,6.4031242374328485,9,"(5, 4)"
421,1,0,21,10,10,10,6.4031242374328485,10,"(6, 2)"
422,1,0,22,10,10,10,6.4031242374328485,1,"(0, 7)"
423,1,0,22,10,10,10,6.4031242374328485,2,"(5, 1)"
424,1,0,22,10,10,10,6.4031242374328485,3,"(8, 1)"
