,RunId,iteration,Step,width,height,numagents,max_distance,AgentID,cell
109,0,0,54,10,10,2,4.0,2,"(7, 0)"
110,0,0,55,10,10,2,4.47213595499958,1,"(0, 1)"
111,0,0,55,10,10,2,4.47213595499958,2,"(6, 9)"
112,0,0,56,10,10,2,5.830951894845301,1,"(1, 1)"
113,0,0,56,10,10,2,5.830951894845301,2,"(6, 8)"
114,0,0,57,10,10,2,6.4031242374328485,1,"(0, 2)"
115,0,0,57,10,10,2,6.4031242374328485,2,"(5, 8)"
116,0,0,58,10,10,2,6.4031242374328485,1,"(0, 3)"
117,0,0,58,10,10,2,6.4031242374328485,2,"(5, 7)"
118,0,0,59,10,10,2,5.830951894845301,1,"(1, 3)"
119,0,0,59,10,10,2,5.830951894845301,2,"(4, 8)"
120,0,0,60,10,10,2,5.0,1,"(0, 2)"
121,0,0,60,10,10,2,5.0,2,"(4, 9)"
122,0,0,61,10,10,2,3.605551275463989,1,"(1, 1)"
123,0,0,61,10,10,2,3.605551275463989,2,"(3, 8)"
124,0,0,62,10,10,2,5.0,1,"(2, 2)"
125,0,0,62,10,10,2,5.0,2,"(2, 7)"
126,0,0,63,10,10,2,4.47213595499958,1,"(3, 2)"
127,0,0,63,10,10,2,4.47213595499958,2,"(1, 6)"
128,0,0,64,10,10,2,2.8284271247461903,1,"(3, 3)"
129,0,0,64,10,10,2,2.8284271247461903,2,"(1, 5)"
130,0,0,65,10,10,2,3.1622776601683795,1,"(3, 2)"
131,0,0,65,10,10,2,3.1622776601683795,2,"(2, 5)"
132,0,0,66,10,10,2,4.123105625617661,1,"(2, 1)"
133,0,0,66,10,10,2,4.123105625617661,2,"(3, 5)"
134,0,0,67,10,10,2,4.47213595499958,1,"(2, 2)"
135,0,0,67,10,10,2,4.47213595499958,2,"(4, 6)"
136,0,0,68,10,10,2,5.656854249492381,1,"(1, 1)"
137,0,0,68,10,10,2,5.656854249492381,2,"(5, 5)"
138,0,0,69,10,10,2,5.0,1,"(2, 2)"
139,0,0,69,10,10,2,5.0,2,"(5, 6)"
140,0,0,70,10,10,2,5.830951894845301,1,"(3, 2)"
141,0,0,70,10,10,2,5.830951894845301,2,"(6, 7)"
142,0,0,71,10,10,2,6.4031242374328485,1,"(2, 1)"
143,0,0,71,10,10,2,6.4031242374328485,2,"(6, 6)"
144,0,0,72,10,10,2,6.4031242374328485,1,"(3, 2)"
145,0,0,72,10,10,2,6.4031242374328485,2,"(7, 7)"
146,0,0,73,10,10,2,5.656854249492381,1,"(2, 2)"
147,0,0,73,10,10,2,5.656854249492381,2,"(8, 6)"
148,0,0,74,10,10,2,4.242640687119285,1,"(1, 2)"
149,0,0,74,10,10,2,4.242640687119285,2,"(8, 5)"
150,0,0,75,10,10,2,3.1622776601683795,1,"(0, 2)"
151,0,0,75,10,10,2,3.1622776601683795,2,"(9, 5)"
152,0,0,76,10,10,2,5.0990195135927845,1,"(1, 1)"
153,0,0,76,10,10,2,5.0990195135927845,2,"(0, 6)"
154,0,0,77,10,10,2,4.123105625617661,1,"(2, 0)"
155,0,0,77,10,10,2,4.123105625617661,2,"(1, 6)"
156,0,0,78,10,10,2,5.830951894845301,1,"(3, 1)"
157,0,0,78,10,10,2,5.830951894845301,2,"(0, 6)"
158,0,0,79,10,10,2,4.47213595499958,1,"(2, 1)"
159,0,0,79,10,10,2,4.47213595499958,2,"(0, 7)"
160,0,0,80,10,10,2,5.656854249492381,1,"(3, 2)"
161,0,0,80,10,10,2,5.656854249492381,2,"(9, 8)"
162,0,0,81,10,10,2,7.0710678118654755,1,"(4, 2)"
163,0,0,81,10,10,2,7.0710678118654755,2,"(9, 7)"
164,0,0,82,10,10,2,6.4031242374328485,1,"(3, 3)"
165,0,0,82,10,10,2,6.4031242374328485,2,"(9, 8)"
166,0,0,83,10,10,2,5.830951894845301,1,"(4, 4)"
167,0,0,83,10,10,2,5.830951894845301,2,"(9, 7)"
168,0,0,84,10,10,2,5.0,1,"(4, 5)"
169,0,0,84,10,10,2,5.0,2,"(0, 8)"
170,0,0,85,10,10,2,6.4031242374328485,1,"(3, 4)"
171,0,0,85,10,10,2,6.4031242374328485,2,"(9, 9)"
172,0,0,86,10,10,2,5.385164807134504,1,"(2, 4)"
173,0,0,86,10,10,2,5.385164807134504,2,"(0, 9)"
174,0,0,87,10,10,2,3.605551275463989,1,"(1, 5)"
175,0,0,87,10,10,2,3.605551275463989,2,"(9, 8)"
176,0,0,88,10,10,2,2.23606797749979,1,"(0, 5)"
177,0,0,88,10,10,2,2.23606797749979,2,"(9, 7)"
178,0,0,89,10,10,2,1.4142135623730951,1,"(9, 5)"
179,0,0,89,10,10,2,1.4142135623730951,2,"(8, 6)"
180,0,0,90,10,10,2,2.0,1,"(8, 5)"
181,0,0,90,10,10,2,2.0,2,"(8, 7)"
182,0,0,91,10,10,2,2.0,1,"(9, 4)"
183,0,0,91,10,10,2,2.0,2,"(9, 6)"
184,0,0,92,10,10,2,3.605551275463989,1,"(8, 3)"
185,0,0,92,10,10,2,3.605551275463989,2,"(0, 6)"
186,0,0,93,10,10,2,3.1622776601683795,1,"(9, 4)"
187,0,0,93,10,10,2,3.1622776601683795,2,"(0, 7)"
188,0,0,94,10,10,2,2.23606797749979,1,"(0, 5)"
189,0,0,94,10,10,2,2.23606797749979,2,"(9, 7)"
190,0,0,95,10,10,2,2.8284271247461903,1,"(0, 4)"
191,0,0,95,10,10,2,2.8284271247461903,2,"(8, 6)"
192,0,0,96,10,10,2,2.0,1,"(9, 3)"
193,0,0,96,10,10,2,2.0,2,"(9, 5)"
194,0,0,97,10,10,2,4.0,1,"(0, 2)"
195,0,0,97,10,10,2,4.0,2,"(0, 6)"
196,0,0,98,10,10,2,4.123105625617661,1,"(0, 3)"
197,0,0,98,10,10,2,4.123105625617661,2,"(1, 7)"
198,0,0,99,10,10,2,4.123105625617661,1,"(1, 2)"
199,0,0,99,10,10,2,4.123105625617661,2,"(2, 6)"
200,0,0,100,10,10,2,5.0990195135927845,1,"(2, 1)"
201,0,0,100,10,10,2,5.0990195135927845,2,"(3, 6)"
202,1,0,0,10,10,10,0.0,1,"(6, 2)"
203,1,0,0,10,10,10,0.0,2,"(6, 2)"
204,1,0,0,10,10,10,0.0,3,"(6, 2)"
205,1,0,0,10,10,10,0.0,4,"(6, 2)"
206,1,0,0,10,10,10,0.0,5,"(6, 2)"
207,1,0,0,10,10,10,0.0,6,"(6, 2)"
208,1,0,0,10,10,10,0.0,7,"(6, 2)"
209,1,0,0,10,10,10,0.0,8,"(6, 2)"
210,1,0,0,10,10,10,0.0,9,"(6, 2)"
211,1,0,0,10,10,10,0.0,10,"(6, 2)"
212,1,0,1,10,10,10,2.8284271247461903,1,"(7, 1)"
213,1,0,1,10,10,10,2.8284271247461903,2,"(5, 2)"
214,1,0,1,10,10,10,2.8284271247461903,3,"(5, 3)"
215,1,0,1,10,10,10,2.8284271247461903,4,"(7, 1)"
216,1,0,1,10,10,10,2.8284271247461903,5,"(7, 1)"
217,1,0,1,10,10,10,2.8284271247461903,6,"(5, 3)"
218,1,0,1,10,10,10,2.8284271247461903,7,"(5, 2)"
219,1,0,1,10,10,10,2.8284271247461903,8,"(6, 3)"
220,1,0,1,10,10,10,2.8284271247461903,9,"(7, 2)"
221,1,0,1,10,10,10,2.8284271247461903,10,"(5, 1)"
222,1,0,2,10,10,10,4.123105625617661,1,"(6, 2)"
223,1,0,2,10,10,10,4.123105625617661,2,"(6, 3)"
224,1,0,2,10,10,10,4.123105625617661,3,"(4, 2)"
225,1,0,2,10,10,10,4.123105625617661,4,"(6, 2)"
226,1,0,2,10,10,10,4.123105625617661,5,"(6, 0)"
227,1,0,2,10,10,10,4.123105625617661,6,"(4, 3)"
228,1,0,2,10,10,10,4.123105625617661,7,"(6, 1)"
229,1,0,2,10,10,10,4.123105625617661,8,"(5, 4)"
230,1,0,2,10,10,10,4.123105625617661,9,"(8, 3)"
231,1,0,2,10,10,10,4.123105625617661,10,"(6, 1)"
232,1,0,3,10,10,10,5.385164807134504,1,"(6, 1)"
233,1,0,3,10,10,10,5.385164807134504,2,"(7, 4)"
234,1,0,3,10,10,10,5.385164807134504,3,"(3, 3)"
235,1,0,3,10,10,10,5.385164807134504,4,"(5, 2)"
236,1,0,3,10,10,10,5.385164807134504,5,"(6, 9)"
237,1,0,3,10,10,10,5.385164807134504,6,"(4, 4)"
238,1,0,3,10,10,10,5.385164807134504,7,"(6, 2)"
239,1,0,3,10,10,10,5.385164807134504,8,"(5, 3)"
240,1,0,3,10,10,10,5.385164807134504,9,"(9, 3)"
241,1,0,3,10,10,10,5.385164807134504,10,"(5, 0)"
242,1,0,4,10,10,10,7.0710678118654755,1,"(7, 1)"
243,1,0,4,10,10,10,7.0710678118654755,2,"(6, 4)"
244,1,0,4,10,10,10,7.0710678118654755,3,"(2, 3)"
245,1,0,4,10,10,10,7.0710678118654755,4,"(4, 3)"
246,1,0,4,10,10,10,7.0710678118654755,5,"(7, 8)"
247,1,0,4,10,10,10,7.0710678118654755,6,"(3, 5)"
248,1,0,4,10,10,10,7.0710678118654755,7,"(7, 3)"
249,1,0,4,10,10,10,7.0710678118654755,8,"(4, 2)"
250,1,0,4,10,10,10,7.0710678118654755,9,"(8, 3)"
251,1,0,4,10,10,10,7.0710678118654755,10,"(5, 1)"
252,1,0,5,10,10,10,5.830951894845301,1,"(7, 0)"
253,1,0,5,10,10,10,5.830951894845301,2,"(7, 5)"
254,1,0,5,10,10,10,5.830951894845301,3,"(2, 2)"
255,1,0,5,10,10,10,5.830951894845301,4,"(4, 2)"
256,1,0,5,10,10,10,5.830951894845301,5,"(8, 9)"
257,1,0,5,10,10,10,5.830951894845301,6,"(4, 6)"
258,1,0,5,10,10,10,5.830951894845301,7,"(8, 4)"
259,1,0,5,10,10,10,5.830951894845301,8,"(5, 3)"
260,1,0,5,10,10,10,5.830951894845301,9,"(8, 4)"
261,1,0,5,10,10,10,5.830951894845301,10,"(6, 2)"
262,1,0,6,10,10,10,6.4031242374328485,1,"(6, 1)"
263,1,0,6,10,10,10,6.4031242374328485,2,"(6, 4)"
264,1,0,6,10,10,10,6.4031242374328485,3,"(1, 2)"
265,1,0,6,10,10,10,6.4031242374328485,4,"(4, 3)"
266,1,0,6,10,10,10,6.4031242374328485,5,"(9, 9)"
267,1,0,6,10,10,10,6.4031242374328485,6,"(4, 7)"
268,1,0,6,10,10,10,6.4031242374328485,7,"(7, 5)"
269,1,0,6,10,10,10,6.4031242374328485,8,"(6, 3)"
270,1,0,6,10,10,10,6.4031242374328485,9,"(9, 3)"
271,1,0,6,10,10,10,6.4031242374328485,10,"(7, 3)"
272,1,0,7,10,10,10,7.0710678118654755,1,"(7, 1)"
273,1,0,7,10,10,10,7.0710678118654755,2,"(5, 5)"
274,1,0,7,10,10,10,7.0710678118654755,3,"(0, 3)"
275,1,0,7,10,10,10,7.0710678118654755,4,"(5, 2)"
276,1,0,7,10,10,10,7.0710678118654755,5,"(0, 8)"
277,1,0,7,10,10,10,7.0710678118654755,6,"(3, 8)"
278,1,0,7,10,10,10,7.0710678118654755,7,"(6, 6)"
279,1,0,7,10,10,10,7.0710678118654755,8,"(5, 3)"
280,1,0,7,10,10,10,7.0710678118654755,9,"(8, 4)"
281,1,0,7,10,10,10,7.0710678118654755,10,"(7, 2)"
282,1,0,8,10,10,10,7.0710678118654755,1,"(8, 2)"
283,1,0,8,10,10,10,7.0710678118654755,2,"(4, 4)"
284,1,0,8,10,10,10,7.0710678118654755,3,"(1, 2)"
285,1,0,8,10,10,10,7.0710678118654755,4,"(4, 3)"
286,1,0,8,10,10,10,7.0710678118654755,5,"(1, 8)"
287,1,0,8,10,10,10,7.0710678118654755,6,"(4, 9)"
288,1,0,8,10,10,10,7.0710678118654755,7,"(7, 7)"
289,1,0,8,10,10,10,7.0710678118654755,8,"(6, 3)"
290,1,0,8,10,10,10,7.0710678118654755,9,"(7, 4)"
291,1,0,8,10,10,10,7.0710678118654755,10,"(7, 1)"
292,1,0,9,10,10,10,7.0710678118654755,1,"(8, 3)"
293,1,0,9,10,10,10,7.0710678118654755,2,"(5, 5)"
294,1,0,9,10,10,10,7.0710678118654755,3,"(1, 3)"
295,1,0,9,10,10,10,7.0710678118654755,4,"(5, 2)"
296,1,0,9,10,10,10,7.0710678118654755,5,"(0, 7)"
297,1,0,9,10,10,10,7.0710678118654755,6,"(4, 0)"
298,1,0,9,10,10,10,7.0710678118654755,7,"(7, 6)"
299,1,0,9,10,10,10,7.0710678118654755,8,"(5, 4)"
300,1,0,9,10,10,10,7.0710678118654755,9,"(6, 4)"
301,1,0,9,10,10,10,7.0710678118654755,10,"(8, 2)"
302,1,0,10,10,10,10,5.830951894845301,1,"(9, 2)"
303,1,0,10,10,10,10,5.830951894845301,2,"(4, 5)"
304,1,0,10,10,10,10,5.830951894845301,3,"(1, 2)"
305,1,0,10,10,10,10,5.830951894845301,4,"(4, 2)"
306,1,0,10,10,10,10,5.830951894845301,5,"(1, 7)"
307,1,0,10,10,10,10,5.830951894845301,6,"(3, 9)"
308,1,0,10,10,10,10,5.830951894845301,7,"(8, 6)"
309,1,0,10,10,10,10,5.830951894845301,8,"(6, 4)"
310,1,0,10,10,10,10,5.830951894845301,9,"(5, 3)"
311,1,0,10,10,10,10,5.830951894845301,10,"(9, 2)"
312,1,0,11,10,10,10,5.385164807134504,1,"(0, 2)"
313,1,0,11,10,10,10,5.385164807134504,2,"(3, 4)"
314,1,0,11,10,10,10,5.385164807134504,3,"(2, 2)"
315,1,0,11,10,10,10,5.385164807134504,4,"(3, 3)"
316,1,0,11,10,10,10,5.385164807134504,5,"(2, 7)"
317,1,0,11,10,10,10,5.385164807134504,6,"(3, 8)"
318,1,0,11,10,10,10,5.385164807134504,7,"(9, 5)"
319,1,0,11,10,10,10,5.385164807134504,8,"(5, 4)"
320,1,0,11,10,10,10,5.385164807134504,9,"(6, 4)"
321,1,0,11,10,10,10,5.385164807134504,10,"(9, 1)"
322,1,0,12,10,10,10,7.0710678118654755,1,"(0, 3)"
323,1,0,12,10,10,10,7.0710678118654755,2,"(3, 5)"
324,1,0,12,10,10,10,7.0710678118654755,3,"(2, 1)"
325,1,0,12,10,10,10,7.0710678118654755,4,"(3, 2)"
326,1,0,12,10,10,10,7.0710678118654755,5,"(1, 6)"
327,1,0,12,10,10,10,7.0710678118654755,6,"(4, 8)"
328,1,0,12,10,10,10,7.0710678118654755,7,"(8, 6)"
329,1,0,12,10,10,10,7.0710678118654755,8,"(6, 4)"
330,1,0,12,10,10,10,7.0710678118654755,9,"(7, 3)"
331,1,0,12,10,10,10,7.0710678118654755,10,"(8, 0)"
332,1,0,13,10,10,10,7.0710678118654755,1,"(1, 4)"
333,1,0,13,10,10,10,7.0710678118654755,2,"(2, 4)"
334,1,0,13,10,10,10,7.0710678118654755,3,"(3, 2)"
335,1,0,13,10,10,10,7.0710678118654755,4,"(2, 1)"
336,1,0,13,10,10,10,7.0710678118654755,5,"(2, 6)"
337,1,0,13,10,10,10,7.0710678118654755,6,"(3, 7)"
338,1,0,13,10,10,10,7.0710678118654755,7,"(8, 7)"
339,1,0,13,10,10,10,7.0710678118654755,8,"(5, 5)"
340,1,0,13,10,10,10,7.0710678118654755,9,"(8, 2)"
341,1,0,13,10,10,10,7.0710678118654755,10,"(7, 1)"
342,1,0,14,10,10,10,7.0710678118654755,1,"(0, 5)"
343,1,0,14,10,10,10,7.0710678118654755,2,"(1, 3)"
344,1,0,14,10,10,10,7.0710678118654755,3,"(4, 1)"
345,1,0,14,10,10,10,7.0710678118654755,4,"(2, 0)"
346,1,0,14,10,10,10,7.0710678118654755,5,"(3, 5)"
347,1,0,14,10,10,10,7.0710678118654755,6,"(2, 7)"
348,1,0,14,10,10,10,7.0710678118654755,7,"(7, 6)"
349,1,0,14,10,10,10,7.0710678118654755,8,"(6, 4)"
350,1,0,14,10,10,10,7.0710678118654755,9,"(9, 3)"
351,1,0,14,10,10,10,7.0710678118654755,10,"(7, 2)"
352,1,0,15,10,10,10,7.0710678118654755,1,"(1, 5)"
353,1,0,15,10,10,10,7.0710678118654755,2,"(2, 2)"
354,1,0,15,10,10,10,7.0710678118654755,3,"(3, 0)"
355,1,0,15,10,10,10,7.0710678118654755,4,"(2, 9)"
356,1,0,15,10,10,10,7.0710678118654755,5,"(4, 6)"
357,1,0,15,10,10,10,7.0710678118654755,6,"(3, 8)"
358,1,0,15,10,10,10,7.0710678118654755,7,"(8, 5)"
359,1,0,15,10,10,10,7.0710678118654755,8,"(7, 5)"
360,1,0,15,10,10,10,7.0710678118654755,9,"(8, 2)"
361,1,0,15,10,10,10,7.0710678118654755,10,"(8, 2)"
362,1,0,16,10,10,10,6.4031242374328485,1,"(0, 4)"
363,1,0,16,10,10,10,6.4031242374328485,2,"(1, 3)"
364,1,0,16,10,10,10,6.4031242374328485,3,"(2, 9)"
365,1,0,16,10,10,10,6.4031242374328485,4,"(1, 8)"
366,1,0,16,10,10,10,6.4031242374328485,5,"(5, 5)"
367,1,0,16,10,10,10,6.4031242374328485,6,"(2, 9)"
368,1,0,16,10,10,10,6.4031242374328485,7,"(7, 6)"
369,1,0,16,10,10,10,6.4031242374328485,8,"(6, 4)"
370,1,0,16,10,10,10,6.4031242374328485,9,"(9, 1)"
371,1,0,16,10,10,10,6.4031242374328485,10,"(7, 1)"
372,1,0,17,10,10,10,7.0710678118654755,1,"(9, 3)"
373,1,0,17,10,10,10,7.0710678118654755,2,"(2, 2)"
374,1,0,17,10,10,10,7.0710678118654755,3,"(2, 8)"
375,1,0,17,10,10,10,7.0710678118654755,4,"(2, 7)"
376,1,0,17,10,10,10,7.0710678118654755,5,"(4, 6)"
377,1,0,17,10,10,10,7.0710678118654755,6,"(3, 0)"
378,1,0,17,10,10,10,7.0710678118654755,7,"(8, 5)"
379,1,0,17,10,10,10,7.0710678118654755,8,"(6, 5)"
380,1,0,17,10,10,10,7.0710678118654755,9,"(0, 0)"
381,1,0,17,10,10,10,7.0710678118654755,10,"(8, 0)"
382,1,0,18,10,10,10,7.0710678118654755,1,"(8, 3)"
383,1,0,18,10,10,10,7.0710678118654755,2,"(1, 1)"
384,1,0,18,10,10,10,7.0710678118654755,3,"(3, 9)"
385,1,0,18,10,10,10,7.0710678118654755,4,"(1, 7)"
386,1,0,18,10,10,10,7.0710678118654755,5,"(3, 5)"
387,1,0,18,10,10,10,7.0710678118654755,6,"(4, 9)"
388,1,0,18,10,10,10,7.0710678118654755,7,"(8, 4)"
389,1,0,18,10,10,10,7.0710678118654755,8,"(7, 4)"
390,1,0,18,10,10,10,7.0710678118654755,9,"(0, 1)"
391,1,0,18,10,10,10,7.0710678118654755,10,"(9, 0)"
392,1,0,19,10,10,10,7.0710678118654755,1,"(7, 3)"
393,1,0,19,10,10,10,7.0710678118654755,2,"(0, 2)"
394,1,0,19,10,10,10,7.0710678118654755,3,"(2, 0)"
395,1,0,19,10,10,10,7.0710678118654755,4,"(0, 7)"
396,1,0,19,10,10,10,7.0710678118654755,5,"(2, 6)"
397,1,0,19,10,10,10,7.0710678118654755,6,"(4, 8)"
398,1,0,19,10,10,10,7.0710678118654755,7,"(9, 4)"
399,1,0,19,10,10,10,7.0710678118654755,8,"(7, 5)"
400,1,0,19,10,10,10,7.0710678118654755,9,"(1, 2)"
401,1,0,19,10,10,10,7.0710678118654755,10,"(9, 9)"
402,1,0,20,10,10,10,7.0710678118654755,1,"(6, 2)"
403,1,0,20,10,10,10,7.0710678118654755,2,"(1, 1)"
404,1,0,20,10,10,10,7.0710678118654755,3,"(1, 9)"
405,1,0,20,10,10,10,7.0710678118654755,4,"(9, 6)"
406,1,0,20,10,10,10,7.0710678118654755,5,"(3, 7)"
407,1,0,20,10,10,10,7.0710678118654755,6,"(3, 8)"
408,1,0,20,10,10,10,7.0710678118654755,7,"(8, 5)"
409,1,0,20,10,10,10,7.0710678118654755,8,"(6, 6)"
410,1,0,20,10,10,10,7.0710678118654755,9,"(0, 3)"
411,1,0,20,10,10,10,7.0710678118654755,10,"(8, 0)"
412,1,0,21,10,10,10,6.4031242374328485,1,"(5, 1)"
413,1,0,21,10,10,10,6.4031242374328485,2,"(2, 2)"
414,1,0,21,10,10,10,6.4031242374328485,3,"(0, 9)"
415,1,0,21,10,10,10,6.4031242374328485,4,"(9, 5)"
416,1,0,21,10,10,10,6.4031242374328485,5,"(3, 6)"
417,1,0,21,10,10,10,6.4031242374328485,6,"(3, 7)"
418,1,0,21,10,10,10,6.4031242374328485,7,"(9, 6)"
419,1,0,21,10,10,10,6.4031242374328485,8,"(7, 6)"
420,1,0,21,10,10,10,6.4031242374328485,9,"(9, 4)"
421,1,0,21,10,10,10,6.4031242374328485,10,"(7, 9)"
422,1,0,22,10,10,10,6.4031242374328485,1,"(4, 1)"
423,1,0,22,10,10,10,6.4031242374328485,2,"(3, 2)"
